Billing Date,Net Weight,Sales Region,Invoice Value,Material Code,Size,QTY(EA)
2022-08-23,0.031039999999999998,DR,162037.05,FAML0304N000N1200,Multy Purpose Ladder,5
2022-08-24,-0.006208,DR,-32407.41,FAML0304N000N1200,Multy Purpose Ladder,-1
2022-08-31,0.05053,DR,226785.7,FAML0504N000N2000,Multy Purpose Ladder,5
2022-08-31,0.008157,DR,40185.19,FAML0404N000N1600,Multy Purpose Ladder,1
2022-08-31,0.024832,DR,129629.64,FAML0304N000N1200,Multy Purpose Ladder,4
2022-09-03,0.030318,DR,136071.42,FAML0504N000N2000,Multy Purpose Ladder,3
2022-09-03,0.008157,DR,40185.19,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-07,0.030318,DR,136071.42,FAML0504N000N2000,Multy Purpose Ladder,3
2022-09-07,0.006208,DR,32407.41,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-08,-0.010106,DR,-45357.14,FAML0504N000N2000,Multy Purpose Ladder,-1
2022-09-09,0.010106,DR,44173.91,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-09,0.016314,DR,78260.86,FAML0404N000N1600,Multy Purpose Ladder,2
2022-09-09,0.018623999999999998,DR,94695.66,FAML0304N000N1200,Multy Purpose Ladder,3
2022-09-13,0.040424,DR,176695.64,FAML0504N000N2000,Multy Purpose Ladder,4
2022-09-13,0.006208,DR,31565.22,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-13,0.016314,DR,78260.86,FAML0404N000N1600,Multy Purpose Ladder,2
2022-09-20,0.020212,DR,88347.82,FAML0504N000N2000,Multy Purpose Ladder,2
2022-09-20,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-20,0.05053,DR,220869.55,FAML0504N000N2000,Multy Purpose Ladder,5
2022-09-20,0.006208,DR,31565.22,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-20,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-22,0.010106,DR,44173.91,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-22,0.016314,DR,78260.86,FAML0404N000N1600,Multy Purpose Ladder,2
2022-09-24,0.020212,DR,88347.82,FAML0504N000N2000,Multy Purpose Ladder,2
2022-09-24,0.006208,DR,31565.22,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-24,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-28,0.020212,DR,88347.82,FAML0504N000N2000,Multy Purpose Ladder,2
2022-09-28,0.006208,DR,31565.22,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-28,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-28,0.040424,DR,176695.64,FAML0504N000N2000,Multy Purpose Ladder,4
2022-09-28,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-28,0.031039999999999998,DR,157826.1,FAML0304N000N1200,Multy Purpose Ladder,5
2022-09-28,-0.010106,DR,-44173.91,FAML0504N000N2000,Multy Purpose Ladder,-1
2022-09-28,-0.008157,DR,-39130.43,FAML0404N000N1600,Multy Purpose Ladder,-1
2022-09-30,-0.008157,DR,-39130.43,FAML0404N000N1600,Multy Purpose Ladder,-1
2022-09-30,0.090954,DR,397565.19,FAML0504N000N2000,Multy Purpose Ladder,9
2022-09-30,0.024832,DR,126260.88,FAML0304N000N1200,Multy Purpose Ladder,4
2022-10-04,0.070742,DR,309217.37,FAML0504N000N2000,Multy Purpose Ladder,7
2022-10-04,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-10-05,0.05053,DR,220869.55,FAML0504N000N2000,Multy Purpose Ladder,5
2022-10-05,0.006208,DR,31565.22,FAML0304N000N1200,Multy Purpose Ladder,1
2022-10-05,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-10-07,0.070742,DR,309217.37,FAML0504N000N2000,Multy Purpose Ladder,7
2022-10-18,0.040424,DR,176695.64,FAML0504N000N2000,Multy Purpose Ladder,4
2022-10-18,0.006208,DR,31565.22,FAML0304N000N1200,Multy Purpose Ladder,1
2022-10-18,0.010106,DR,44173.91,FAML0504N000N2000,Multy Purpose Ladder,1
2022-10-18,0.012416,DR,63130.44,FAML0304N000N1200,Multy Purpose Ladder,2
2022-10-18,0.032628,DR,156521.72,FAML0404N000N1600,Multy Purpose Ladder,4
2022-10-24,0.020212,DR,88347.82,FAML0504N000N2000,Multy Purpose Ladder,2
2022-10-24,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-10-27,0.030318,DR,132521.73,FAML0504N000N2000,Multy Purpose Ladder,3
2022-10-27,0.016314,DR,78260.86,FAML0404N000N1600,Multy Purpose Ladder,2
2022-10-27,0.018623999999999998,DR,94695.66,FAML0304N000N1200,Multy Purpose Ladder,3
2022-10-27,0.010106,DR,44173.91,FAML0504N000N2000,Multy Purpose Ladder,1
2022-10-27,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-10-29,0.030318,DR,132521.73,FAML0504N000N2000,Multy Purpose Ladder,3
2022-10-29,0.008157,DR,39130.43,FAML0404N000N1600,Multy Purpose Ladder,1
2022-11-08,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2022-11-08,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-08,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2022-11-10,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2022-11-10,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-10,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2022-11-12,0.121272,DR,541648.68,FAML0504N000N2000,Multy Purpose Ladder,12
2022-11-12,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-12,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2022-11-14,0.10106,DR,451373.9,FAML0504N000N2000,Multy Purpose Ladder,10
2022-11-14,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-11-14,0.049664,DR,258031.28,FAML0304N000N1200,Multy Purpose Ladder,8
2022-11-14,0.121272,DR,541648.68,FAML0504N000N2000,Multy Purpose Ladder,12
2022-11-14,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-14,0.032628,DR,159933.92,FAML0404N000N1600,Multy Purpose Ladder,4
2022-11-14,0.060636,DR,270824.34,FAML0504N000N2000,Multy Purpose Ladder,6
2022-11-14,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-14,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-11-14,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2022-11-16,0.080848,DR,361099.12,FAML0504N000N2000,Multy Purpose Ladder,8
2022-11-16,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2022-11-16,0.024832,DR,129015.64,FAML0304N000N1200,Multy Purpose Ladder,4
2022-11-16,0.121272,DR,541648.68,FAML0504N000N2000,Multy Purpose Ladder,12
2022-11-16,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-16,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2022-11-16,0.060636,DR,270824.34,FAML0504N000N2000,Multy Purpose Ladder,6
2022-11-16,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2022-11-16,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-16,0.10106,DR,451373.9,FAML0504N000N2000,Multy Purpose Ladder,10
2022-11-16,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2022-11-16,0.018623999999999998,DR,96761.73,FAML0304N000N1200,Multy Purpose Ladder,3
2022-11-17,0.060636,DR,270824.34,FAML0504N000N2000,Multy Purpose Ladder,6
2022-11-17,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-17,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-11-17,0.040424,DR,180549.56,FAML0504N000N2000,Multy Purpose Ladder,4
2022-11-17,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2022-11-17,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-19,-0.010106,DR,-45137.39,FAML0504N000N2000,Multy Purpose Ladder,-1
2022-11-21,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-24,0.060636,DR,270824.34,FAML0504N000N2000,Multy Purpose Ladder,6
2022-11-24,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-24,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-11-29,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2022-11-29,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-29,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-11-30,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2022-12-05,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2022-12-05,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-12-10,-0.040424,DR,-180549.56,FAML0504N000N2000,Multy Purpose Ladder,-4
2022-12-10,-0.006208,DR,-32253.91,FAML0304N000N1200,Multy Purpose Ladder,-1
2022-12-10,-0.030318,DR,-135412.17,FAML0504N000N2000,Multy Purpose Ladder,-3
2022-12-10,-0.006208,DR,-32253.91,FAML0304N000N1200,Multy Purpose Ladder,-1
2022-12-10,-0.020212,DR,-90274.78,FAML0504N000N2000,Multy Purpose Ladder,-2
2022-12-12,-0.010106,DR,-45137.39,FAML0504N000N2000,Multy Purpose Ladder,-1
2022-12-14,0.018623999999999998,DR,96761.73,FAML0304N000N1200,Multy Purpose Ladder,3
2022-12-14,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2022-12-14,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2022-12-14,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-12-21,0.070742,DR,315961.73,FAML0504N000N2000,Multy Purpose Ladder,7
2022-12-21,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2022-12-21,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-12-21,0.131378,DR,586786.07,FAML0504N000N2000,Multy Purpose Ladder,13
2022-12-21,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2022-12-21,0.037247999999999996,DR,193523.46,FAML0304N000N1200,Multy Purpose Ladder,6
2022-12-29,0.030318,DR,135412.17,FAML0504N000N2000,Multy Purpose Ladder,3
2022-12-29,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2022-12-29,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2022-12-29,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2022-12-29,0.024832,DR,129015.64,FAML0304N000N1200,Multy Purpose Ladder,4
2022-12-29,-0.010106,DR,-45137.39,FAML0504N000N2000,Multy Purpose Ladder,-1
2022-12-30,0.030318,DR,135412.17,FAML0504N000N2000,Multy Purpose Ladder,3
2022-12-30,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-13,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-01-13,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-13,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2023-01-13,0.030318,DR,135412.17,FAML0504N000N2000,Multy Purpose Ladder,3
2023-01-13,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-01-13,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2023-01-13,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2023-01-13,0.018623999999999998,DR,96761.73,FAML0304N000N1200,Multy Purpose Ladder,3
2023-01-13,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2023-01-13,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2023-01-19,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2023-01-19,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-01-19,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2023-01-26,0.020212,DR,90274.78,FAML0504N000N2000,Multy Purpose Ladder,2
2023-01-26,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2023-01-26,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-26,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-31,0.070742,DR,315961.73,FAML0504N000N2000,Multy Purpose Ladder,7
2023-01-31,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-31,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2023-01-31,0.030318,DR,135412.17,FAML0504N000N2000,Multy Purpose Ladder,3
2023-01-31,0.018623999999999998,DR,96761.73,FAML0304N000N1200,Multy Purpose Ladder,3
2023-01-31,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-01-31,0.018623999999999998,DR,96761.73,FAML0304N000N1200,Multy Purpose Ladder,3
2023-01-31,0.060636,DR,270824.34,FAML0504N000N2000,Multy Purpose Ladder,6
2023-01-31,0.016314,DR,79966.96,FAML0404N000N1600,Multy Purpose Ladder,2
2023-01-31,0.111166,DR,496511.29,FAML0504N000N2000,Multy Purpose Ladder,11
2023-01-31,0.040784999999999995,DR,199917.4,FAML0404N000N1600,Multy Purpose Ladder,5
2023-01-31,0.055872,DR,290285.19,FAML0304N000N1200,Multy Purpose Ladder,9
2023-01-31,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-01-31,0.031039999999999998,DR,161269.55,FAML0304N000N1200,Multy Purpose Ladder,5
2023-02-06,0.040424,DR,180549.56,FAML0504N000N2000,Multy Purpose Ladder,4
2023-02-06,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-02-06,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2023-02-07,0.10106,DR,451373.9,FAML0504N000N2000,Multy Purpose Ladder,10
2023-02-07,0.012416,DR,64507.82,FAML0304N000N1200,Multy Purpose Ladder,2
2023-02-07,0.024471,DR,119950.44,FAML0404N000N1600,Multy Purpose Ladder,3
2023-02-10,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-14,-0.006208,DR,-32253.91,FAML0304N000N1200,Multy Purpose Ladder,-1
2023-02-14,-0.008157,DR,-39983.48,FAML0404N000N1600,Multy Purpose Ladder,-1
2023-02-14,-0.010106,DR,-45137.39,FAML0504N000N2000,Multy Purpose Ladder,-1
2023-02-15,-0.012416,DR,-32253.91,FAML0304N000N1200,Multy Purpose Ladder,-1
2023-02-15,-0.012236,DR,-39983.48,FAML0404N000N1600,Multy Purpose Ladder,-1
2023-02-18,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-18,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-02-23,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-23,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-02-23,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2023-02-23,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-02-27,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-27,0.008157,DR,39983.48,FAML0404N000N1600,Multy Purpose Ladder,1
2023-03-04,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-03-10,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-03-10,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-03-10,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-03-10,0.010106,DR,45137.39,FAML0504N000N2000,Multy Purpose Ladder,1
2023-03-10,0.006208,DR,32253.91,FAML0304N000N1200,Multy Purpose Ladder,1
2023-02-17,0.010106,R8,27985.18,FAML0504N000N2000,Multy Purpose Ladder,1
2022-05-25,0.20212,DR,558055.55,FAML0504N000N2000,Multy Purpose Ladder,20
2022-05-25,0.08156999999999999,DR,247138.92,FAML0404N000N1600,Multy Purpose Ladder,10
2022-05-25,0.08156999999999999,DR,247138.92,FAML0404N000N1600,Multy Purpose Ladder,10
2022-05-25,0.20212,DR,558055.55,FAML0504N000N2000,Multy Purpose Ladder,20
2022-05-26,0.30318,DR,837083.32,FAML0504N000N2000,Multy Purpose Ladder,30
2022-05-26,0.08156999999999999,DR,247138.92,FAML0404N000N1600,Multy Purpose Ladder,10
2022-05-27,0.08156999999999999,DR,247138.92,FAML0404N000N1600,Multy Purpose Ladder,10
2022-06-18,0.6207999999999999,DR,1993055.71,FAML0304N000N1200,Multy Purpose Ladder,100
2022-06-18,0.8157000000000001,DR,2471389.19,FAML0404N000N1600,Multy Purpose Ladder,100
2022-06-20,0.31039999999999995,DR,996527.86,FAML0304N000N1200,Multy Purpose Ladder,50
2022-06-20,0.40785000000000005,DR,1235694.59,FAML0404N000N1600,Multy Purpose Ladder,50
2022-06-21,0.10106,DR,279027.78,FAML0504N000N2000,Multy Purpose Ladder,10
2022-06-21,0.062079999999999996,DR,199305.57,FAML0304N000N1200,Multy Purpose Ladder,10
2022-06-21,0.08156999999999999,DR,247138.92,FAML0404N000N1600,Multy Purpose Ladder,10
2022-06-21,0.18624000000000002,DR,597916.71,FAML0304N000N1200,Multy Purpose Ladder,30
2022-06-21,0.293074,DR,809180.56,FAML0504N000N2000,Multy Purpose Ladder,29
2022-06-21,0.18624000000000002,DR,597916.71,FAML0304N000N1200,Multy Purpose Ladder,30
2022-06-21,0.23655299999999999,DR,716702.86,FAML0404N000N1600,Multy Purpose Ladder,29
2022-06-22,1.172296,DR,3236722.2,FAML0504N000N2000,Multy Purpose Ladder,116
2022-06-22,0.12415999999999999,DR,398611.14,FAML0304N000N1200,Multy Purpose Ladder,20
2022-06-22,0.13866900000000001,DR,420136.16,FAML0404N000N1600,Multy Purpose Ladder,17
2022-06-27,0.80848,DR,2232222.2,FAML0504N000N2000,Multy Purpose Ladder,80
2022-06-27,0.33523200000000003,DR,1076250.09,FAML0304N000N1200,Multy Purpose Ladder,54
2022-06-27,0.424164,DR,1285122.38,FAML0404N000N1600,Multy Purpose Ladder,52
2022-06-27,0.065256,DR,197711.13,FAML0404N000N1600,Multy Purpose Ladder,8
2022-08-18,0.12415999999999999,DR,401851.88,FAML0304N000N1200,Multy Purpose Ladder,20
2022-10-29,0.008157,R5,25434.78,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-22,0.020212,R2,57426.08,FAML0504N000N2000,Multy Purpose Ladder,2
2022-09-22,0.024471,R2,76304.34,FAML0404N000N1600,Multy Purpose Ladder,3
2022-09-30,0.018623999999999998,R2,61552.18,FAML0304N000N1200,Multy Purpose Ladder,3
2022-12-16,-0.018623999999999998,R2,-61552.18,FAML0304N000N1200,Multy Purpose Ladder,-3
2022-05-23,0.20212,R3,453703.8,FAML0504N000N2000,Multy Purpose Ladder,20
2022-05-23,0.16313999999999998,R3,401851.95,FAML0404N000N1600,Multy Purpose Ladder,20
2022-05-23,0.105536,R3,275463.04,FAML0304N000N1200,Multy Purpose Ladder,17
2022-05-23,0.10106,R3,226851.9,FAML0504N000N2000,Multy Purpose Ladder,10
2022-07-05,0.006208,R2,29166.67,FAML0304N000N1200,Multy Purpose Ladder,1
2022-07-05,0.008157,R2,36166.67,FAML0404N000N1600,Multy Purpose Ladder,1
2022-07-05,0.008157,R2,36166.67,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-26,0.010106,R2,35339.13,FAML0504N000N2000,Multy Purpose Ladder,1
2022-10-17,0.006208,R2,25252.18,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-23,0.049664,R2,151513.05,FAML0304N000N1200,Multy Purpose Ladder,8
2022-09-23,0.060636,R2,159026.08,FAML0504N000N2000,Multy Purpose Ladder,6
2022-09-23,0.048942,R2,140869.55,FAML0404N000N1600,Multy Purpose Ladder,6
2022-08-27,0.05053,PR,147410.71,FAML0504N000N2000,Multy Purpose Ladder,5
2022-08-27,0.031039999999999998,PR,105324.08,FAML0304N000N1200,Multy Purpose Ladder,5
2022-08-27,0.040784999999999995,PR,130601.86,FAML0404N000N1600,Multy Purpose Ladder,5
2023-02-10,0.006208,R5,20965.05,FAML0304N000N1200,Multy Purpose Ladder,1
2022-04-30,0.90954,DR,1691666.8,FAML0504N000N2000,Multy Purpose Ladder,90
2022-04-30,0.31039999999999995,DR,671296.35,FAML0304N000N1200,Multy Purpose Ladder,50
2022-04-30,0.73413,DR,1498333.14,FAML0404N000N1600,Multy Purpose Ladder,90
2022-05-18,0.31039999999999995,DR,939814.89,FAML0304N000N1200,Multy Purpose Ladder,50
2022-05-18,0.8157000000000001,DR,2330741.02,FAML0404N000N1600,Multy Purpose Ladder,100
2022-05-19,0.40424,DR,1052592.58,FAML0504N000N2000,Multy Purpose Ladder,40
2022-06-21,0.20212,DR,521759.25,FAML0504N000N2000,Multy Purpose Ladder,20
2022-07-29,0.08156999999999999,R8,281296.33,FAML0404N000N1600,Multy Purpose Ladder,10
2022-08-25,0.010106,R4,29482.14,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-30,0.012416,R6,41034.79,FAML0304N000N1200,Multy Purpose Ladder,2
2022-09-30,0.010106,R6,28713.04,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-30,0.016314,R6,50869.56,FAML0404N000N1600,Multy Purpose Ladder,2
2023-01-30,0.030318,R1,88017.91,FAML0504N000N2000,Multy Purpose Ladder,3
2022-09-30,0.008157,R4,25434.78,FAML0404N000N1600,Multy Purpose Ladder,1
2022-04-28,0.012416,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,2
2022-04-28,0.006208,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,1
2022-10-15,0.068288,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,11
2022-10-15,0.089727,PR,0.0,FAML0404N000N1600,Multy Purpose Ladder,11
2022-10-15,0.012416,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,2
2022-11-03,0.006208,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-04,0.006208,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,1
2022-11-18,0.012416,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,2
2022-12-06,0.006208,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,1
2023-01-04,0.012416,PR,48380.86,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-04,0.012416,PR,0.0,FAML0304N000N1200,Multy Purpose Ladder,2
2023-01-04,-0.012416,PR,-48380.86,FAML0304N000N1200,Multy Purpose Ladder,-2
2023-02-24,0.010106,PR,36109.91,FAML0504N000N2000,Multy Purpose Ladder,1
2022-08-31,0.020212,R4,58964.28,FAML0504N000N2000,Multy Purpose Ladder,2
2022-08-31,0.024471,R4,78361.12,FAML0404N000N1600,Multy Purpose Ladder,3
2022-05-14,0.010106,DR,22685.18,FAML0504N000N2000,Multy Purpose Ladder,1
2022-06-08,0.010106,DR,31759.26,FAML0504N000N2000,Multy Purpose Ladder,1
2022-07-26,0.010106,DR,45357.14,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-21,0.010106,DR,30038.26,FAML0504N000N2000,Multy Purpose Ladder,1
2022-12-29,0.010106,DR,30696.13,FAML0504N000N2000,Multy Purpose Ladder,1
2023-01-12,0.010106,DR,36113.07,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-15,0.010106,DR,27191.22,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-15,0.010106,DR,27191.22,FAML0504N000N2000,Multy Purpose Ladder,1
2023-02-28,0.010106,DR,27191.22,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-30,0.030318,R5,92765.21,FAML0504N000N2000,Multy Purpose Ladder,3
2022-09-30,0.016314,R5,54782.6,FAML0404N000N1600,Multy Purpose Ladder,2
2022-05-20,0.60636,DR,1263900.55,FAML0504N000N2000,Multy Purpose Ladder,60
2022-05-20,0.60636,DR,1263888.99,FAML0504N000N2000,Multy Purpose Ladder,60
2022-08-26,0.024832,DR,129629.64,FAML0304N000N1200,Multy Purpose Ladder,4
2022-12-20,0.20212,DR,574608.0,FAML0504N000N2000,Multy Purpose Ladder,20
2022-09-30,0.010106,R2,28713.04,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-30,0.057099,R2,178043.46,FAML0404N000N1600,Multy Purpose Ladder,7
2022-09-30,0.07449599999999999,R2,246208.72,FAML0304N000N1200,Multy Purpose Ladder,12
2022-09-29,0.016314,R1,50869.57,FAML0404N000N1600,Multy Purpose Ladder,2
2022-09-29,0.012416,R1,41034.78,FAML0304N000N1200,Multy Purpose Ladder,2
2022-12-05,0.030318,R1,88017.91,FAML0504N000N2000,Multy Purpose Ladder,3
2023-01-13,0.030318,R1,88017.91,FAML0504N000N2000,Multy Purpose Ladder,3
2022-12-30,0.008157,R4,25989.26,FAML0404N000N1600,Multy Purpose Ladder,1
2022-12-30,0.008157,R1,25989.26,FAML0404N000N1600,Multy Purpose Ladder,1
2022-09-12,0.010106,R2,28713.04,FAML0504N000N2000,Multy Purpose Ladder,1
2022-09-23,0.018623999999999998,R2,61552.18,FAML0304N000N1200,Multy Purpose Ladder,3
2022-12-06,0.010106,R2,29339.3,FAML0504N000N2000,Multy Purpose Ladder,1
2022-12-08,0.010106,R2,29339.3,FAML0504N000N2000,Multy Purpose Ladder,1
2022-12-26,0.006208,R2,20965.04,FAML0304N000N1200,Multy Purpose Ladder,1
2023-01-31,0.5053,R2,1241278.23,FAML0504N000N2000,Multy Purpose Ladder,50
2023-01-31,0.31039999999999995,R2,886982.52,FAML0304N000N1200,Multy Purpose Ladder,50
2023-01-31,0.40785000000000005,R2,1099545.7,FAML0404N000N1600,Multy Purpose Ladder,50
2022-07-26,0.010106,DR,31750.0,FAML0504N000N2000,Multy Purpose Ladder,1
2022-10-04,0.010106,DR,18553.04,FAML0504N000N2000,Multy Purpose Ladder,1
2022-12-08,0.010106,DR,27082.43,FAML0504N000N2000,Multy Purpose Ladder,1
2022-04-29,0.032628,R4,80370.37,FAML0404N000N1600,Multy Purpose Ladder,4
2022-04-29,0.030318,R4,68055.55,FAML0504N000N2000,Multy Purpose Ladder,3
2022-04-30,0.006208,R7,20833.33,FAML0304N000N1200,Multy Purpose Ladder,1
2022-06-16,0.008157,R7,36166.67,FAML0404N000N1600,Multy Purpose Ladder,1
2023-01-31,0.006208,R4,20965.04,FAML0304N000N1200,Multy Purpose Ladder,1
2022-09-30,0.010106,R5,28713.04,FAML0504N000N2000,Multy Purpose Ladder,1
2023-01-31,0.006208,R5,20965.04,FAML0304N000N1200,Multy Purpose Ladder,1
